160,94,4,8
153,140,5,8
141,92,6,8
160,98,4,8
149,138,5,8
139,91,6,8
161,94,4,8
150,138,5,8
139,89,6,8
160,93,4,8
153,137,5,8
138,94,6,8
159,97,4,8
152,140,5,8
139,93,6,8
159,95,4,8
151,138,5,8
138,89,6,8
160,94,4,8
150,140,5,8
138,90,6,8
160,95,4,8
152,138,5,8
140,92,6,8
159,95,4,8
154,140,5,8
140,92,6,8
160,98,4,8
151,137,5,8
139,93,6,8
159,96,4,8
153,139,5,8
136,93,6,8
161,96,4,8
150,138,5,8
140,91,6,8
161,96,4,8
153,137,5,8
136,91,6,8
162,94,4,8
152,139,5,8
140,89,6,8
161,95,4,8
152,138,5,8
139,91,6,8
159,94,4,8
155,138,5,8
137,91,6,8
160,94,4,8
151,140,5,8
138,93,6,8
159,98,4,8
150,138,5,8
140,89,6,8
160,94,4,8
154,141,5,8
140,90,6,8
160,94,4,8
150,139,5,8
137,89,6,8
160,94,4,8
150,138,5,8
136,90,6,8
160,97,4,8
153,138,5,8
141,92,6,8
160,93,4,8
149,139,5,8
137,91,6,8
160,96,4,8
153,140,5,8
138,92,6,8
159,95,4,8
154,139,5,8
141,92,6,8
160,95,4,8
152,138,5,8
140,93,6,8
160,94,4,8
155,139,5,8
137,90,6,8
158,95,4,8
153,140,5,8
140,93,6,8
162,95,4,8
152,140,5,8
136,91,6,8
162,93,4,8
152,140,5,8
139,90,6,8
159,96,4,8
152,141,5,8
138,92,6,8
161,94,4,8
154,143,5,8
137,93,6,8
157,97,4,8
152,139,5,8
138,93,6,8
160,97,4,8
151,138,5,8
138,93,6,8
161,96,4,8
152,137,5,8
137,89,6,8
159,94,4,8
151,140,5,8
138,92,6,8
161,94,4,8
152,140,5,8
138,90,6,8
163,96,4,8
151,139,5,8
137,92,6,8
158,96,4,8
156,139,5,8
140,94,6,8
162,95,4,8
152,140,5,8
138,92,6,8
158,94,4,8
153,139,5,8
138,92,6,8
159,98,4,8
150,139,5,8
138,92,6,8
159,96,4,8
152,139,5,8
136,90,6,8
160,96,4,8
151,141,5,8
140,91,6,8
161,96,4,8
150,136,5,8
138,92,6,8
